customer_id,age,monthly_income,emi,credit_card_due,emi_to_income_ratio,credit_utilization,missed_payments,salary_delay,job_loss,avg_balance,balance_drop_ratio,atm_withdrawals,spending_change,bill_delay_count,account_tenure
CUST004125,31,161428,52931,11502,0.33,0.58,0,0,0,227339,0.2,3,0.18,1,77
CUST004126,27,96710,41538,20056,0.43,0.53,0,0,0,68145,0.16,12,0.02,2,120
CUST004127,33,204001,31483,33357,0.15,0.5,0,0,0,720539,0.1,3,0.01,1,91
CUST004128,31,78694,12832,16950,0.16,0.36,1,0,0,176924,0.25,2,-0.09,2,76
CUST004129,22,58742,15171,7973,0.26,0.36,1,0,0,124144,0.11,7,-0.02,0,16
CUST004130,56,66342,32909,28384,0.5,0.99,4,1,0,3317,0.64,9,-0.4,2,62
CUST004131,45,51675,12182,8814,0.24,0.38,0,0,0,135757,0.18,5,0.08,0,71
CUST004132,41,71661,27051,17141,0.38,0.58,4,1,0,65679,0.33,4,-0.12,0,51
CUST004133,23,119162,34534,24626,0.29,0.24,1,0,0,232195,0.01,5,0.09,0,83
CUST004134,57,179141,43242,21520,0.24,0.26,0,0,0,595490,0.1,3,0.1,0,6
CUST004135,29,61745,14966,6267,0.24,0.16,0,0,0,143750,0.11,3,0.21,2,64
CUST004136,29,31402,12923,7107,0.41,0.81,5,0,0,12526,0.32,11,-0.3,4,20
CUST004137,36,139454,47059,12312,0.34,0.36,0,0,0,341577,0.11,1,0.06,0,12
CUST004138,42,72085,49704,24480,0.69,0.99,6,1,0,21308,0.37,15,0.22,3,11
CUST004139,25,150004,35486,10614,0.24,0.2,1,0,0,364992,0.12,4,0.08,1,64
CUST004140,54,213248,35239,41430,0.17,0.39,0,0,0,573904,0.09,4,0.03,1,54
CUST004141,30,48454,13961,5817,0.29,0.66,2,0,0,67613,0.17,12,-0.32,2,71
CUST004142,49,55211,19401,11621,0.35,0.69,0,0,0,72168,0.24,12,-0.21,1,21
CUST004143,37,87721,23463,27634,0.27,0.73,0,0,0,134306,0.31,8,-0.14,0,30
CUST004144,56,58758,11304,5392,0.19,0.4,1,0,0,123533,0.13,6,0.13,3,4
CUST004145,35,36113,9939,11400,0.28,0.51,0,1,0,22618,0.34,11,-0.27,2,62
CUST004146,35,81090,25508,11185,0.31,0.2,0,0,0,208424,0.06,5,-0.01,1,20
CUST004147,41,211285,40823,24704,0.19,0.4,1,0,0,383874,0.13,6,0.08,1,50
CUST004148,22,100927,32521,22353,0.32,0.71,2,0,0,126223,0.19,5,-0.22,5,66
CUST004149,47,62815,7989,9261,0.13,0.16,1,0,0,189718,0.0,7,0.06,1,71
CUST004150,58,99745,19211,15456,0.19,0.32,0,0,0,274281,0.06,2,0.01,0,5
CUST004151,52,136588,30450,22536,0.22,0.4,0,0,0,249546,0.04,0,0.15,0,1
CUST004152,58,121499,49647,52537,0.41,0.58,3,0,0,34344,0.18,9,-0.23,3,113
CUST004153,31,100778,25340,5211,0.25,0.38,1,0,0,217327,0.12,5,-0.07,0,51
CUST004154,21,209542,21976,37547,0.1,0.33,0,0,0,437500,0.12,5,-0.06,0,118
CUST004155,39,123120,22161,17105,0.18,0.39,3,0,0,135109,0.36,8,0.18,3,35
CUST004156,31,97844,18929,11538,0.19,0.27,0,0,0,149679,0.09,9,0.14,0,107
CUST004157,37,76320,30223,15838,0.4,0.55,0,0,0,79849,0.42,4,0.15,3,43
CUST004158,37,76239,18950,14161,0.25,0.3,0,0,0,116182,0.14,3,-0.02,1,51
CUST004159,49,141796,36329,35270,0.26,0.65,3,1,0,200707,0.31,11,-0.16,2,4
CUST004160,53,131349,54530,42070,0.42,0.57,1,0,0,123877,0.37,4,-0.03,1,99
CUST004161,28,146568,45699,19946,0.31,0.22,0,0,0,325157,0.1,5,0.03,2,6
CUST004162,34,103278,38559,21325,0.37,0.68,3,0,1,111752,0.38,8,-0.45,2,26
CUST004163,34,104526,42219,36762,0.4,0.59,1,1,0,72495,0.26,8,0.3,2,114
CUST004164,24,209132,57634,12066,0.28,0.26,0,0,0,427358,0.18,5,0.01,0,83
CUST004165,37,178981,54441,19308,0.3,0.6,1,0,0,470589,0.06,6,-0.09,0,28
CUST004166,21,92426,13879,18914,0.15,0.35,0,0,0,234736,0.16,6,0.08,0,28
CUST004167,34,112364,59029,45511,0.53,0.95,3,1,0,48728,0.56,16,-0.41,2,64
CUST004168,41,147433,11794,32980,0.08,0.16,1,0,0,345939,0.01,5,-0.04,0,59
CUST004169,31,153891,56431,25480,0.37,0.4,2,1,0,94342,0.43,9,-0.17,2,118
CUST004170,59,219856,64039,39044,0.29,0.47,0,0,0,616447,0.0,8,0.09,2,37
CUST004171,36,98788,48862,36669,0.49,0.94,4,1,0,41434,0.5,7,-0.14,4,10
CUST004172,21,53178,15447,8554,0.29,0.27,0,0,0,177450,0.04,3,-0.03,1,110
CUST004173,21,25002,8583,9355,0.34,0.69,1,1,0,25804,0.28,8,-0.07,2,36
CUST004174,45,193926,47916,30884,0.25,0.37,0,0,0,418232,0.09,3,-0.03,0,94
CUST004175,27,66241,41844,19307,0.63,0.87,2,1,0,51598,0.3,10,-0.16,4,7
CUST004176,33,142732,40719,15756,0.29,0.46,0,0,0,346612,0.02,3,0.0,0,55
CUST004177,47,50870,10408,5809,0.2,0.14,0,0,0,77951,0.11,5,0.1,0,84
CUST004178,23,76477,15430,6899,0.2,0.22,0,0,0,186420,0.23,1,0.11,0,116
CUST004179,37,98651,23992,16104,0.24,0.32,0,0,0,88785,0.14,1,0.05,1,59
CUST004180,22,169912,45811,25942,0.27,0.58,0,0,0,403770,0.1,5,0.1,0,113
CUST004181,28,106552,24202,4677,0.23,0.27,0,0,0,239171,0.1,1,0.08,0,12
CUST004182,58,191130,48994,24285,0.26,0.46,0,0,0,525621,0.1,5,0.25,1,89
CUST004183,22,192647,34984,27030,0.18,0.43,0,0,0,444804,0.0,3,0.13,0,90
CUST004184,30,62080,9983,9893,0.16,0.37,0,0,0,155069,0.24,8,0.06,0,28
CUST004185,45,54741,15188,11628,0.28,0.32,0,1,0,72026,0.13,6,0.08,0,4
CUST004186,50,90881,22172,21534,0.24,0.33,0,0,0,218781,0.1,4,0.17,2,53
CUST004187,57,23771,14022,7419,0.59,0.99,2,0,1,13641,0.32,18,-0.26,5,115
CUST004188,38,98811,43009,28083,0.44,0.62,1,1,0,105721,0.37,4,-0.1,0,91
CUST004189,33,95067,38155,30299,0.4,0.68,1,0,0,99805,0.4,6,-0.4,1,103
CUST004190,38,94301,18785,19876,0.2,0.4,1,0,0,168792,0.04,9,0.07,3,112
CUST004191,49,45510,8356,10483,0.18,0.39,0,0,0,96002,0.07,4,0.19,0,104
CUST004192,23,91821,50006,23870,0.54,0.8,0,1,0,4591,0.54,7,-0.39,4,112
CUST004193,48,153064,42079,12808,0.27,0.7,2,0,0,197338,0.26,9,-0.0,0,72
CUST004194,24,120429,50150,27092,0.42,0.84,1,1,0,56232,0.08,3,-0.13,8,37
CUST004195,44,168856,46631,33537,0.28,0.51,0,0,0,402822,0.05,1,0.01,0,59
CUST004196,44,142326,27831,24650,0.2,0.31,0,0,0,158701,0.11,7,0.22,2,85
CUST004197,55,109072,42056,22804,0.39,0.64,0,0,0,142339,0.32,5,0.08,1,19
CUST004198,43,70603,22366,16880,0.32,0.66,0,0,0,75094,0.31,14,-0.01,2,53
CUST004199,44,116078,39273,21986,0.34,0.51,2,0,0,54604,0.3,7,0.05,3,60
CUST004200,30,154633,30564,48323,0.2,0.88,0,0,0,45018,0.38,6,-0.25,4,105
CUST004201,47,138170,49804,12395,0.36,0.68,3,1,0,183006,0.38,7,-0.26,2,47
CUST004202,37,81081,16360,8120,0.2,0.24,0,0,0,195096,0.12,6,0.03,0,114
CUST004203,43,167304,25798,37306,0.15,0.28,0,0,0,328949,0.18,3,-0.08,0,83
CUST004204,55,88064,20744,2641,0.24,0.37,0,0,0,227026,0.15,2,0.01,1,111
CUST004205,42,99928,61986,37796,0.62,0.89,3,1,0,31377,0.46,12,0.05,1,65
CUST004206,42,210857,76256,32106,0.36,0.33,0,0,0,452035,0.12,4,0.24,1,70
CUST004207,31,61574,30785,20641,0.5,0.55,0,0,0,36058,0.4,8,-0.25,2,109
CUST004208,34,108861,58956,38102,0.54,0.75,1,1,0,47558,0.66,11,-0.5,1,106
CUST004209,47,74328,21870,14756,0.29,0.38,1,0,0,123106,0.13,4,0.07,0,113
CUST004210,55,86100,48968,31380,0.57,0.78,4,1,1,15772,0.39,10,0.05,4,6
CUST004211,21,189296,28841,19537,0.15,0.43,0,0,0,406985,0.16,8,0.08,1,33
CUST004212,31,84449,25159,26340,0.3,0.49,1,0,0,106188,0.29,12,-0.04,3,95
CUST004213,42,55650,28076,18603,0.5,0.48,1,1,0,73432,0.36,9,0.24,2,63
CUST004214,44,148536,35238,4456,0.24,0.35,0,0,0,400979,0.16,6,-0.09,1,71
CUST004215,46,196262,39476,46974,0.2,0.39,0,0,0,348036,0.04,3,0.03,0,29
CUST004216,47,72899,17855,14260,0.24,0.6,2,0,0,149438,0.08,3,-0.04,0,89
CUST004217,50,94369,28246,6684,0.3,0.5,1,0,0,227891,0.16,2,0.16,0,20
CUST004218,53,53259,24532,17927,0.46,0.75,1,1,0,39450,0.36,9,-0.1,3,103
CUST004219,25,125361,22313,12732,0.18,0.26,0,0,0,184862,0.12,3,-0.06,0,89
CUST004220,46,99852,29116,12198,0.29,0.29,0,0,0,205781,0.14,10,-0.08,2,39
CUST004221,27,95071,20564,13269,0.22,0.34,0,1,0,170210,0.02,5,0.17,0,105
CUST004222,22,76739,22548,14359,0.29,0.32,0,0,0,163763,0.08,3,0.09,0,38
CUST004223,25,111436,32645,12686,0.29,0.25,2,0,0,148773,0.11,4,-0.03,0,9
CUST004224,28,138720,27844,16954,0.2,0.27,1,1,0,352240,0.05,3,0.1,0,55
CUST004225,21,103699,33937,16741,0.33,0.83,2,1,0,114836,0.41,5,-0.04,1,90
CUST004226,44,124635,17667,6584,0.14,0.3,0,0,0,217994,0.13,4,-0.01,1,27
CUST004227,58,170420,41294,36123,0.24,0.25,0,0,0,352810,0.14,5,-0.08,1,118
CUST004228,58,153800,51028,62278,0.33,0.67,2,0,0,190296,0.13,9,-0.12,3,6
CUST004229,52,64071,40722,13316,0.64,0.84,1,0,1,24206,0.54,13,-0.41,2,41
CUST004230,51,145599,17714,27764,0.12,0.45,1,0,0,414636,0.02,7,0.03,0,111
CUST004231,27,117026,35823,25300,0.31,0.88,0,0,0,37103,0.27,10,-0.15,1,55
CUST004232,52,67803,42112,15183,0.62,0.89,5,0,0,39016,0.51,11,-0.28,2,4
CUST004233,52,67761,9450,10446,0.14,0.43,1,0,0,123517,0.08,5,0.23,2,98
CUST004234,55,66748,19608,13062,0.29,0.15,1,1,0,130059,0.0,6,0.02,1,12
CUST004235,27,144575,31315,15860,0.22,0.26,0,0,0,390370,0.16,4,-0.09,0,59
CUST004236,36,148018,66389,63384,0.45,0.66,0,0,0,152781,0.1,8,-0.13,2,78
CUST004237,40,163279,32551,24248,0.2,0.25,0,0,0,250209,0.25,4,-0.03,0,71
CUST004238,47,47698,6281,6348,0.13,0.29,0,0,0,109338,0.14,4,-0.05,0,13
CUST004239,58,32401,8516,8231,0.26,0.57,0,1,0,53886,0.33,6,-0.08,5,111
CUST004240,49,83807,48215,16417,0.58,0.8,2,0,0,35221,0.47,15,-0.13,4,9
CUST004241,38,193124,47328,20302,0.25,0.28,1,0,0,351733,0.14,8,0.2,1,90
CUST004242,55,57770,13265,9661,0.23,0.19,0,0,0,124819,0.1,5,-0.09,1,84
CUST004243,28,180459,54944,33208,0.3,0.23,0,0,0,162413,0.07,4,0.14,3,90
CUST004244,49,87662,25105,9357,0.29,0.43,1,0,0,221646,0.14,0,0.01,0,38
CUST004245,59,156865,54145,26446,0.35,0.47,0,0,0,156478,0.25,2,0.06,0,43
CUST004246,30,65138,19266,11664,0.3,0.31,1,0,0,106861,0.0,7,0.04,0,108
CUST004247,52,46492,10631,6618,0.23,0.26,0,0,0,105194,0.1,8,-0.2,1,32
CUST004248,32,143754,31207,29271,0.22,0.2,1,0,0,322307,0.08,3,0.12,0,99
CUST004249,32,134147,33787,19308,0.25,0.26,0,0,0,293541,0.1,8,0.04,0,29
CUST004250,58,82664,34218,15404,0.41,0.91,4,1,0,60614,0.31,12,-0.39,2,109
CUST004251,49,75432,20562,16989,0.27,0.41,0,0,0,158945,0.12,2,0.07,0,104
CUST004252,29,203651,41111,39750,0.2,0.21,1,0,0,531156,0.01,4,0.14,0,17
CUST004253,49,141121,36101,11364,0.26,0.24,0,0,0,339229,0.05,3,-0.03,0,64
CUST004254,48,121544,62795,24065,0.52,0.74,0,1,0,136136,0.24,8,0.01,1,3
CUST004255,27,149166,65113,37009,0.44,0.69,1,1,0,230994,0.37,7,0.0,1,54
CUST004256,48,155691,45760,40878,0.29,0.22,0,0,0,269600,0.16,0,-0.1,1,72
CUST004257,26,219247,49529,35388,0.23,0.17,2,1,0,636695,0.05,5,0.19,0,34
CUST004258,46,108761,22332,22492,0.21,0.49,1,0,0,200583,0.05,4,0.06,0,65
CUST004259,29,21160,10102,2539,0.48,0.72,1,0,1,7766,0.46,11,-0.14,6,16
CUST004260,57,219231,75947,31091,0.35,0.33,1,0,1,291714,0.21,2,0.14,0,24
CUST004261,55,191110,30677,5884,0.16,0.6,0,0,0,612064,0.07,2,0.06,0,48
CUST004262,25,217035,56984,43791,0.26,0.48,0,0,0,484844,0.22,3,0.19,1,102
CUST004263,47,191713,48682,33228,0.25,0.19,1,0,0,365968,0.07,7,-0.01,0,15
CUST004264,33,123733,24287,11473,0.2,0.25,0,0,0,348009,0.07,7,0.24,1,19
CUST004265,46,142480,11999,22151,0.08,0.27,0,0,0,219859,0.14,1,0.25,1,2
CUST004266,21,182511,48207,12095,0.26,0.27,0,0,0,549882,0.14,2,0.18,2,15
CUST004267,58,27321,10016,8938,0.37,0.51,2,0,0,33524,0.41,7,-0.2,4,68
CUST004268,29,108878,22761,21924,0.21,0.24,1,0,0,270449,0.0,3,0.19,0,41
CUST004269,34,105036,58497,13569,0.56,0.86,1,1,0,23845,0.45,13,-0.18,1,25
CUST004270,51,70964,12768,13557,0.18,0.3,1,0,0,167037,0.1,2,-0.06,0,28
CUST004271,56,209372,35603,6281,0.17,0.39,0,0,0,270985,0.11,2,-0.03,1,82
CUST004272,25,219871,37112,42715,0.17,0.35,0,1,0,592478,0.09,2,-0.06,0,19
CUST004273,53,62824,15218,11899,0.24,0.44,0,0,0,184231,0.08,4,-0.01,1,19
CUST004274,25,88183,25684,15064,0.29,0.29,0,0,0,190824,0.03,5,0.01,1,73
CUST004275,47,209003,20033,11763,0.1,0.23,0,0,0,452720,0.14,7,-0.05,1,108
CUST004276,35,113804,21875,18139,0.19,0.39,0,0,0,381394,0.1,1,-0.02,0,106
CUST004277,48,129013,21946,8453,0.17,0.46,0,0,0,278826,0.05,1,-0.07,0,6
CUST004278,22,122958,30983,12437,0.25,0.67,1,0,0,105812,0.44,13,-0.02,2,25
CUST004279,59,103909,31590,25252,0.3,0.21,0,0,0,241895,0.16,5,0.04,1,108
CUST004280,29,158574,47472,33481,0.3,0.74,1,1,0,211206,0.16,6,-0.17,0,62
CUST004281,31,96509,46837,36861,0.49,0.8,5,1,1,33850,0.57,16,-0.16,1,31
CUST004282,52,64675,7803,12747,0.12,0.31,0,0,0,142678,0.0,7,0.1,1,99
CUST004283,22,62389,16516,4689,0.26,0.42,1,0,0,71936,0.04,3,0.16,1,54
CUST004284,30,213139,49125,31905,0.23,0.49,0,0,0,409401,0.0,3,0.11,0,99
CUST004285,38,118618,39587,23004,0.33,0.36,1,0,0,358210,0.15,4,-0.18,0,51
CUST004286,42,185323,50398,33270,0.27,0.29,0,0,0,473330,0.18,2,-0.05,2,39
CUST004287,40,148184,42396,11854,0.29,0.47,1,0,0,91692,0.24,9,-0.18,0,110
CUST004288,45,199549,47176,30418,0.24,0.27,1,1,0,377044,0.08,1,-0.03,1,97
CUST004289,59,60983,26468,18899,0.43,0.44,1,0,0,49276,0.46,13,-0.02,4,77
CUST004290,26,173365,48240,12120,0.28,0.35,1,0,0,363791,0.12,4,-0.05,0,89
CUST004291,55,98788,42204,23048,0.43,0.77,3,1,0,26531,0.33,7,-0.13,1,67
CUST004292,37,95310,38984,29333,0.41,0.74,3,0,0,134148,0.28,11,-0.29,1,81
CUST004293,39,85307,40816,31096,0.48,0.94,3,0,0,36150,0.53,14,-0.13,1,77
CUST004294,41,107761,34637,18117,0.32,0.21,2,0,0,209407,0.0,9,0.14,0,117
CUST004295,43,95291,26339,15457,0.28,0.34,0,0,0,133056,0.13,5,0.09,1,40
CUST004296,54,132882,68273,33783,0.51,0.62,1,0,0,84462,0.08,7,-0.23,4,87
CUST004297,59,217782,57602,45650,0.26,0.43,0,0,0,310293,0.09,6,-0.09,1,55
CUST004298,60,81510,21483,10890,0.26,0.11,0,0,0,214300,0.06,1,0.16,1,114
CUST004299,39,119761,53541,37335,0.45,0.74,1,0,0,61472,0.44,12,-0.32,1,25
CUST004300,56,78599,31404,17175,0.4,0.67,2,0,0,97067,0.25,7,-0.03,0,42
CUST004301,58,70459,19683,17593,0.28,0.79,1,0,0,81735,0.25,12,-0.09,3,67
CUST004302,39,109756,28659,26057,0.26,0.47,1,0,0,148598,0.04,3,0.04,1,82
CUST004303,42,214732,34438,6441,0.16,0.08,0,0,0,489383,0.12,3,-0.02,0,24
CUST004304,44,127663,30259,18176,0.24,0.39,0,1,0,120923,0.2,10,-0.27,3,32
CUST004305,38,193947,43949,36595,0.23,0.36,0,0,0,492653,0.01,6,-0.06,0,120
CUST004306,42,111774,33949,8050,0.3,0.36,0,0,0,175686,0.05,4,0.05,0,19
CUST004307,37,123713,42038,24394,0.34,0.85,2,1,0,83540,0.3,3,-0.19,1,16
CUST004308,46,42444,22584,11597,0.53,0.59,0,1,0,44749,0.35,8,0.15,0,1
CUST004309,37,174775,48969,17944,0.28,0.19,0,0,0,551754,0.12,5,0.06,0,119
CUST004310,56,117637,22070,19754,0.19,0.34,0,0,0,169993,0.17,4,-0.03,1,75
CUST004311,47,114651,34453,14541,0.3,0.35,0,0,0,155519,0.07,6,-0.04,0,26
CUST004312,48,173335,45321,47311,0.26,0.4,0,0,0,381246,0.17,5,-0.13,0,81
CUST004313,51,126419,31257,28775,0.25,0.52,1,0,0,82388,0.16,7,0.11,4,56
CUST004314,29,77221,17370,15508,0.22,0.6,1,1,0,173097,0.2,5,-0.01,1,24
CUST004315,24,63423,19665,6682,0.31,0.3,0,0,0,132201,0.18,4,-0.08,0,6
CUST004316,56,115363,25707,16112,0.22,0.33,1,0,0,248701,0.1,2,0.22,1,69
CUST004317,27,155956,31528,33370,0.2,0.33,0,0,0,314601,0.19,1,0.04,1,119
CUST004318,57,47583,15005,1886,0.32,0.35,1,1,0,151138,0.07,4,0.2,0,8
CUST004319,60,117659,22046,8366,0.19,0.42,1,0,0,180971,0.08,3,0.17,2,93
CUST004320,36,102786,20289,5655,0.2,0.31,0,0,0,328082,0.06,4,0.22,2,30
CUST004321,57,94923,24553,28997,0.26,0.47,3,1,0,31478,0.32,4,0.15,0,97
CUST004322,43,48980,22435,17172,0.46,0.83,1,1,0,16894,0.5,8,-0.23,3,108
CUST004323,56,128025,43466,4930,0.34,0.44,0,0,0,264196,0.11,7,0.05,1,75
CUST004324,31,125472,56436,34147,0.45,0.58,2,0,0,106775,0.2,9,0.01,3,104
CUST004325,60,87046,28136,16129,0.32,0.47,0,0,0,117811,0.16,4,0.14,0,3
CUST004326,60,172469,27436,15959,0.16,0.4,1,0,0,356756,0.25,1,0.05,0,35
CUST004327,36,151535,24502,7913,0.16,0.39,0,0,0,136381,0.16,9,0.02,2,109
CUST004328,50,88422,18826,5344,0.21,0.11,0,0,0,79579,0.08,1,0.07,0,79
CUST004329,35,32075,13865,8039,0.43,0.9,5,0,0,14528,0.49,10,-0.38,2,36
CUST004330,40,196948,44023,26450,0.22,0.24,1,0,0,425009,0.1,1,0.07,0,56
CUST004331,45,45969,21442,16021,0.47,0.85,3,0,0,15079,0.47,6,-0.08,3,58
CUST004332,26,161426,21195,14506,0.13,0.26,0,0,0,524824,0.06,4,0.12,0,53
CUST004333,45,206232,40608,22518,0.2,0.44,0,0,0,512264,0.01,2,-0.01,2,109
CUST004334,22,96230,26783,33345,0.28,0.86,2,1,0,72036,0.33,6,0.01,1,70
CUST004335,52,182346,17045,18296,0.09,0.32,0,0,0,469321,0.07,6,0.13,0,56
CUST004336,22,178053,18472,25696,0.1,0.27,1,0,0,188854,0.12,3,0.06,1,64
CUST004337,49,78862,31170,32257,0.4,0.62,3,1,0,91928,0.24,11,0.25,2,78
CUST004338,25,144002,36672,27406,0.25,0.33,2,0,0,282415,0.09,3,-0.13,1,77
CUST004339,46,102128,12965,22207,0.13,0.27,1,0,0,108038,0.15,4,0.0,1,27
CUST004340,46,110212,24274,15479,0.22,0.08,0,0,0,238250,0.14,4,0.15,0,36
CUST004341,35,148132,59049,34857,0.4,0.56,1,0,0,37033,0.2,9,-0.0,0,49
CUST004342,57,102603,59916,39039,0.58,0.66,2,1,0,31756,0.41,11,-0.16,0,32
CUST004343,49,30735,13756,8575,0.45,0.53,0,1,0,41745,0.29,5,0.0,0,92
CUST004344,43,144869,44768,31322,0.31,0.34,0,0,0,191540,0.0,4,0.12,0,47
CUST004345,48,161739,39955,14259,0.25,0.28,1,0,0,175876,0.0,6,0.13,0,93
CUST004346,26,51413,32424,12440,0.63,0.84,5,1,0,33670,0.43,12,-0.06,3,56
CUST004347,38,113120,14114,21749,0.12,0.11,0,0,0,250956,0.13,6,-0.17,0,47
CUST004348,31,198483,43663,44365,0.22,0.41,0,0,0,510321,0.05,4,0.19,0,29
CUST004349,59,76304,28606,24153,0.37,0.69,2,1,0,83009,0.13,8,0.14,1,68
CUST004350,45,37577,11237,14494,0.3,0.5,3,1,0,51497,0.37,8,-0.21,3,47
CUST004351,26,66616,17378,9697,0.26,0.62,0,1,0,38131,0.19,8,-0.16,2,91
CUST004352,56,110638,22999,19744,0.21,0.16,0,0,0,242204,0.2,5,0.15,0,7
CUST004353,37,84067,9978,10942,0.12,0.36,0,0,1,145932,0.0,2,0.03,1,58
CUST004354,48,93764,24015,11954,0.26,0.33,0,0,0,191651,0.09,2,-0.18,0,36
CUST004355,40,181448,23654,11037,0.13,0.49,0,0,0,287285,0.02,6,0.13,0,22
CUST004356,26,58669,9589,7585,0.16,0.37,0,0,0,157140,0.25,1,-0.0,0,80
CUST004357,32,188638,36251,40028,0.19,0.17,0,0,0,387105,0.04,4,-0.0,0,37
CUST004358,48,89020,23796,18605,0.27,0.41,0,0,0,229806,0.02,3,0.01,1,115
CUST004359,33,65197,15372,10593,0.24,0.21,1,0,0,198541,0.07,4,-0.09,0,78
CUST004360,27,91853,15899,16235,0.17,0.33,0,0,0,197472,0.03,4,0.19,1,35
CUST004361,50,141712,51939,16196,0.37,0.4,0,0,0,375849,0.03,2,0.16,1,71
CUST004362,30,73970,30195,15308,0.41,0.61,3,0,0,80389,0.26,7,-0.01,1,69
CUST004363,21,90034,23622,19465,0.26,0.37,0,0,0,225939,0.11,0,0.09,1,42
CUST004364,53,30431,10582,11034,0.35,0.68,2,1,0,38251,0.32,14,0.06,2,105
CUST004365,24,80376,19756,8565,0.25,0.13,0,0,0,116014,0.13,4,-0.0,1,51
CUST004366,51,79679,13210,10698,0.17,0.37,0,0,0,126580,0.03,6,0.04,1,20
CUST004367,59,141256,30523,21712,0.22,0.27,0,0,0,201042,0.12,2,0.04,1,107
CUST004368,38,109432,16682,12894,0.15,0.25,0,0,0,208940,0.07,5,0.05,0,60
CUST004369,28,110068,26196,32131,0.24,0.49,0,0,0,236281,0.12,4,0.11,1,92
CUST004370,59,56081,12230,4619,0.22,0.08,1,0,0,158787,0.03,5,0.12,2,97
CUST004371,45,45150,9085,8080,0.2,0.32,0,1,0,93456,0.13,2,0.06,1,18
CUST004372,54,173439,25287,20756,0.15,0.35,0,0,0,359000,0.07,0,-0.01,1,103
CUST004373,46,130879,41578,16517,0.32,0.54,1,1,0,153473,0.15,6,0.0,2,71
CUST004374,50,86112,26649,17825,0.31,0.85,2,1,0,32748,0.56,14,0.1,1,83
CUST004375,59,151220,34088,34997,0.23,0.3,0,0,0,331600,0.1,5,-0.07,0,74
CUST004376,54,131870,54089,31351,0.41,0.54,2,0,0,157695,0.32,12,-0.22,3,120
CUST004377,52,54546,11396,10699,0.21,0.29,1,0,0,112514,0.13,0,0.01,0,17
CUST004378,59,123234,16815,23411,0.14,0.1,1,0,0,368403,0.14,3,0.11,1,48
CUST004379,47,143551,34485,31955,0.24,0.6,0,0,0,295197,0.01,2,0.11,0,49
CUST004380,22,172722,45541,31136,0.26,0.13,0,0,0,367769,0.13,3,-0.12,0,41
CUST004381,22,159173,12733,16312,0.08,0.3,0,0,0,293098,0.12,3,0.07,0,28
CUST004382,30,61659,33912,20859,0.55,0.48,0,0,0,78655,0.29,7,0.03,2,58
CUST004383,40,89092,27887,26095,0.31,0.6,2,0,0,87993,0.47,14,0.14,0,51
CUST004384,35,160088,45724,39877,0.29,0.19,0,0,0,267796,0.04,3,-0.05,0,116
CUST004385,46,166950,25404,7062,0.15,0.22,0,0,0,309445,0.1,8,0.02,0,60
CUST004386,34,79187,28460,10183,0.36,0.39,0,0,0,193317,0.15,1,0.14,0,60
CUST004387,24,83151,25086,7466,0.3,0.26,1,0,0,116865,0.07,3,0.13,2,32
CUST004388,27,67025,20720,21945,0.31,0.92,3,0,0,29595,0.58,11,-0.15,5,38
CUST004389,50,146333,24197,27268,0.17,0.35,0,0,0,307826,0.18,2,0.06,0,117
CUST004390,48,96412,55914,38389,0.58,0.84,2,0,0,33481,0.51,3,-0.23,3,10
CUST004391,53,170071,45722,18813,0.27,0.28,0,0,0,253717,0.22,2,0.12,2,71
CUST004392,51,137401,18772,18796,0.14,0.36,1,0,0,364939,0.04,3,0.09,0,9
CUST004393,40,177832,56448,14384,0.32,0.45,0,0,0,502802,0.05,4,0.12,1,119
CUST004394,27,192217,43730,26476,0.23,0.2,0,0,0,240570,0.0,2,0.05,2,19
CUST004395,22,102329,24304,14903,0.24,0.16,0,0,0,212022,0.08,2,0.25,1,66
CUST004396,44,142534,49388,31358,0.35,0.5,0,0,0,250501,0.21,8,-0.12,2,4
CUST004397,60,135944,28125,13006,0.21,0.36,0,0,0,159248,0.08,2,-0.04,1,59
CUST004398,39,38347,10039,8410,0.26,0.6,1,0,0,47916,0.52,8,-0.12,0,48
CUST004399,58,139923,45252,52158,0.32,0.54,0,0,0,200026,0.26,9,-0.05,3,16
CUST004400,48,159734,67679,13596,0.42,0.5,0,0,0,138992,0.34,6,0.03,1,98
CUST004401,56,193465,48381,22979,0.25,0.5,0,0,0,315187,0.11,5,0.19,1,94
CUST004402,30,144070,32225,34687,0.22,0.24,1,1,0,290403,0.11,3,-0.06,2,120
CUST004403,49,211515,74822,12946,0.35,0.38,0,0,0,438118,0.1,7,0.04,1,94
CUST004404,30,96467,26948,13881,0.28,0.44,0,0,0,203465,0.16,4,0.21,0,98
CUST004405,45,148389,34087,26510,0.23,0.2,0,1,0,306772,0.18,6,0.04,0,36
CUST004406,23,48175,15446,5249,0.32,0.32,0,0,0,80327,0.17,5,-0.11,1,39
CUST004407,33,92618,50678,29563,0.55,0.66,2,1,0,19900,0.46,8,-0.33,2,54
CUST004408,30,188407,41507,15212,0.22,0.24,0,0,0,476054,0.1,7,-0.17,0,55
CUST004409,34,62361,20111,7359,0.32,0.48,0,0,0,178772,0.06,6,0.17,0,1
CUST004410,23,171527,34128,40862,0.2,0.31,0,0,0,394115,0.16,4,0.01,0,34
