customer_id,window_end_day,sequence_risk_score,sequence_window_count
CUST004879,47,0.122,29
CUST004880,47,0.092,29
CUST004881,47,0.1092,29
CUST004882,47,0.1095,29
CUST004883,47,0.0814,29
CUST004884,47,0.2238,29
CUST004885,47,0.1155,29
CUST004886,47,0.0871,29
CUST004887,47,0.2184,29
CUST004888,47,0.1067,29
CUST004889,47,0.1575,29
CUST004890,47,0.2367,29
CUST004891,47,0.1254,29
CUST004892,47,0.1726,29
CUST004893,47,0.1747,29
CUST004894,47,0.2952,29
CUST004895,47,0.4073,29
CUST004896,47,0.3933,29
CUST004897,47,0.0937,29
CUST004898,47,0.0481,29
CUST004899,47,0.1426,29
CUST004900,47,0.111,29
CUST004901,47,0.2707,29
CUST004902,47,0.1066,29
CUST004903,47,0.1007,29
CUST004904,47,0.1736,29
CUST004905,47,0.422,29
CUST004906,47,0.0934,29
CUST004907,47,0.4703,29
CUST004908,47,0.1155,29
CUST004909,47,0.1124,29
CUST004910,47,0.113,29
CUST004911,47,0.2442,29
CUST004912,47,0.4019,29
CUST004913,47,0.3104,29
CUST004914,47,0.1575,29
CUST004915,47,0.0603,29
CUST004916,47,0.3413,29
CUST004917,47,0.2253,29
CUST004918,47,0.127,29
CUST004919,47,0.1726,29
CUST004920,47,0.0762,29
CUST004921,47,0.1001,29
CUST004922,47,0.1187,29
CUST004923,47,0.0995,29
CUST004924,47,0.2068,29
CUST004925,47,0.2115,29
CUST004926,47,0.3017,29
CUST004927,47,0.123,29
CUST004928,47,0.1448,29
CUST004929,47,0.0621,29
CUST004930,47,0.2414,29
CUST004931,47,0.1121,29
CUST004932,47,0.1918,29
CUST004933,47,0.1622,29
CUST004934,47,0.27,29
CUST004935,47,0.1347,29
CUST004936,47,0.1124,29
CUST004937,47,0.2128,29
CUST004938,47,0.1865,29
CUST004939,47,0.0941,29
CUST004940,47,0.1724,29
CUST004941,47,0.0969,29
CUST004942,47,0.1701,29
CUST004943,47,0.1391,29
CUST004944,47,0.124,29
CUST004945,47,0.361,29
CUST004946,47,0.1163,29
CUST004947,47,0.106,29
CUST004948,47,0.1332,29
CUST004949,47,0.1034,29
CUST004950,47,0.3309,29
CUST004951,47,0.1058,29
CUST004952,47,0.1128,29
CUST004953,47,0.24,29
CUST004954,47,0.2602,29
CUST004955,47,0.0983,29
CUST004956,47,0.1148,29
CUST004957,47,0.3636,29
CUST004958,47,0.1674,29
CUST004959,47,0.1901,29
CUST004960,47,0.3052,29
CUST004961,47,0.0973,29
CUST004962,47,0.413,29
CUST004963,47,0.1097,29
CUST004964,47,0.2669,29
CUST004965,47,0.2603,29
CUST004966,47,0.4193,29
CUST004967,47,0.1633,29
CUST004968,47,0.1415,29
CUST004969,47,0.4171,29
CUST004970,47,0.232,29
CUST004971,47,0.2488,29
CUST004972,47,0.1173,29
CUST004973,47,0.1064,29
CUST004974,47,0.2795,29
CUST004975,47,0.4754,29
CUST004976,47,0.1046,29
CUST004977,47,0.0963,29
CUST004978,47,0.1396,29
CUST004979,47,0.1293,29
CUST004980,47,0.0656,29
CUST004981,47,0.2867,29
CUST004982,47,0.112,29
CUST004983,47,0.2988,29
CUST004984,47,0.216,29
CUST004985,47,0.1202,29
CUST004986,47,0.1822,29
CUST004987,47,0.4057,29
CUST004988,47,0.3594,29
CUST004989,47,0.1024,29
CUST004990,47,0.1087,29
CUST004991,47,0.0963,29
CUST004992,47,0.2146,29
CUST004993,47,0.3063,29
CUST004994,47,0.1288,29
CUST004995,47,0.2467,29
CUST004996,47,0.1154,29
CUST004997,47,0.1087,29
CUST004998,47,0.2723,29
CUST004999,47,0.4612,29
CUST005000,47,0.3719,29
CUST005001,47,0.1057,29
CUST005002,47,0.1307,29
CUST005003,47,0.1103,29
CUST005004,47,0.086,29
CUST005005,47,0.1588,29
CUST005006,47,0.0899,29
CUST005007,47,0.2231,29
CUST005008,47,0.1071,29
CUST005009,47,0.0957,29
CUST005010,47,0.1066,29
CUST005011,47,0.3677,29
CUST005012,47,0.2814,29
CUST005013,47,0.114,29
CUST005014,47,0.2595,29
CUST005015,47,0.1209,29
CUST005016,47,0.1024,29
CUST005017,47,0.3973,29
CUST005018,47,0.1378,29
CUST005019,47,0.2937,29
CUST005020,47,0.1015,29
CUST005021,47,0.3731,29
CUST005022,47,0.102,29
CUST005023,47,0.1701,29
CUST005024,47,0.155,29
CUST005025,47,0.2054,29
CUST005026,47,0.285,29
CUST005027,47,0.0883,29
CUST005028,47,0.1163,29
CUST005029,47,0.1149,29
CUST005030,47,0.1616,29
CUST005031,47,0.1157,29
CUST005032,47,0.3441,29
CUST005033,47,0.3024,29
CUST005034,47,0.1728,29
CUST005035,47,0.0974,29
CUST005036,47,0.271,29
CUST005037,47,0.2542,29
CUST005038,47,0.1374,29
CUST005039,47,0.1007,29
CUST005040,47,0.0994,29
CUST005041,47,0.1102,29
CUST005042,47,0.2694,29
CUST005043,47,0.2052,29
CUST005044,47,0.1856,29
CUST005045,47,0.1095,29
CUST005046,47,0.082,29
CUST005047,47,0.1197,29
CUST005048,47,0.1252,29
CUST005049,47,0.109,29
CUST005050,47,0.1115,29
CUST005051,47,0.216,29
CUST005052,47,0.1513,29
CUST005053,47,0.1085,29
CUST005054,47,0.3733,29
CUST005055,47,0.0891,29
CUST005056,47,0.4101,29
CUST005057,47,0.0606,29
CUST005058,47,0.2733,29
CUST005059,47,0.1217,29
CUST005060,47,0.2532,29
CUST005061,47,0.0866,29
CUST005062,47,0.1119,29
CUST005063,47,0.102,29
CUST005064,47,0.4411,29
CUST005065,47,0.1092,29
CUST005066,47,0.1395,29
CUST005067,47,0.1647,29
CUST005068,47,0.1164,29
CUST005069,47,0.0682,29
CUST005070,47,0.1219,29
CUST005071,47,0.1259,29
CUST005072,47,0.1052,29
CUST005073,47,0.2239,29
CUST005074,47,0.09,29
CUST005075,47,0.1257,29
CUST005076,47,0.122,29
CUST005077,47,0.4113,29
CUST005078,47,0.4911,29
CUST005079,47,0.1685,29
CUST005080,47,0.0629,29
CUST005081,47,0.1467,29
CUST005082,47,0.1087,29
CUST005083,47,0.2768,29
CUST005084,47,0.1061,29
CUST005085,47,0.2371,29
CUST005086,47,0.2151,29
CUST005087,47,0.0986,29
CUST005088,47,0.3134,29
CUST005089,47,0.2471,29
CUST005090,47,0.125,29
CUST005091,47,0.1037,29
CUST005092,47,0.3,29
CUST005093,47,0.1238,29
CUST005094,47,0.1061,29
CUST005095,47,0.2032,29
CUST005096,47,0.216,29
CUST005097,47,0.1528,29
CUST005098,47,0.122,29
CUST005099,47,0.099,29
CUST005100,47,0.0695,29
CUST005101,47,0.4075,29
CUST005102,47,0.278,29
CUST005103,47,0.4504,29
CUST005104,47,0.4194,29
CUST005105,47,0.1178,29
CUST005106,47,0.1245,29
CUST005107,47,0.1271,29
CUST005108,47,0.2649,29
CUST005109,47,0.0818,29
CUST005110,47,0.0791,29
CUST005111,47,0.3736,29
CUST005112,47,0.0931,29
CUST005113,47,0.1748,29
CUST005114,47,0.12,29
CUST005115,47,0.416,29
CUST005116,47,0.0647,29
CUST005117,47,0.1609,29
CUST005118,47,0.1038,29
CUST005119,47,0.1022,29
CUST005120,47,0.357,29
CUST005121,47,0.1644,29
CUST005122,47,0.4191,29
CUST005123,47,0.2429,29
CUST005124,47,0.1015,29
CUST005125,47,0.1443,29
CUST005126,47,0.1817,29
CUST005127,47,0.4476,29
CUST005128,47,0.1121,29
CUST005129,47,0.1087,29
CUST005130,47,0.1103,29
CUST005131,47,0.2649,29
CUST005132,47,0.3056,29
CUST005133,47,0.4663,29
CUST005134,47,0.1676,29
CUST005135,47,0.2628,29
CUST005136,47,0.1051,29
CUST005137,47,0.1632,29
CUST005138,47,0.1276,29
CUST005139,47,0.1242,29
CUST005140,47,0.109,29
CUST005141,47,0.12,29
CUST005142,47,0.087,29
CUST005143,47,0.1395,29
CUST005144,47,0.0943,29
CUST005145,47,0.3132,29
CUST005146,47,0.3839,29
CUST005147,47,0.3961,29
CUST005148,47,0.0989,29
CUST005149,47,0.5695,29
CUST005150,47,0.1142,29
CUST005151,47,0.1037,29
CUST005152,47,0.0698,29
CUST005153,47,0.1401,29
CUST005154,47,0.0931,29
CUST005155,47,0.2484,29
CUST005156,47,0.128,29
CUST005157,47,0.1004,29
CUST005158,47,0.1081,29
CUST005159,47,0.0756,29
CUST005160,47,0.117,29
CUST005161,47,0.2979,29
CUST005162,47,0.1094,29
CUST005163,47,0.148,29
CUST005164,47,0.3937,29
CUST005165,47,0.1087,29
CUST005166,47,0.299,29
CUST005167,47,0.0797,29
CUST005168,47,0.1111,29
CUST005169,47,0.2997,29
CUST005170,47,0.2591,29
CUST005171,47,0.1529,29
CUST005172,47,0.2988,29
CUST005173,47,0.0952,29
CUST005174,47,0.4635,29
CUST005175,47,0.4463,29
CUST005176,47,0.1576,29
CUST005177,47,0.1097,29
CUST005178,47,0.1401,29
CUST005179,47,0.2255,29
CUST005180,47,0.1213,29
CUST005181,47,0.0941,29
CUST005182,47,0.1742,29
CUST005183,47,0.4119,29
CUST005184,47,0.5311,29
CUST005185,47,0.1699,29
CUST005186,47,0.1428,29
CUST005187,47,0.1052,29
CUST005188,47,0.155,29
CUST005189,47,0.0939,29
CUST005190,47,0.2412,29
CUST005191,47,0.2166,29
CUST005192,47,0.2209,29
CUST005193,47,0.1395,29
CUST005194,47,0.1773,29
CUST005195,47,0.1769,29
CUST005196,47,0.0995,29
CUST005197,47,0.0885,29
CUST005198,47,0.1424,29
CUST005199,47,0.1142,29
CUST005200,47,0.1144,29
CUST005201,47,0.1199,29
CUST005202,47,0.3471,29
CUST005203,47,0.0962,29
CUST005204,47,0.3269,29
CUST005205,47,0.3854,29
CUST005206,47,0.2548,29
CUST005207,47,0.0668,29
CUST005208,47,0.1794,29
CUST005209,47,0.4017,29
CUST005210,47,0.3686,29
CUST005211,47,0.0893,29
CUST005212,47,0.2208,29
CUST005213,47,0.1327,29
CUST005214,47,0.1313,29
CUST005215,47,0.1689,29
CUST005216,47,0.0965,29
CUST005217,47,0.1561,29
CUST005218,47,0.2132,29
CUST005219,47,0.1847,29
CUST005220,47,0.2151,29
CUST005221,47,0.1324,29
CUST005222,47,0.0971,29
CUST005223,47,0.4127,29
CUST005224,47,0.1909,29
CUST005225,47,0.2104,29
CUST005226,47,0.0875,29
CUST005227,47,0.3544,29
CUST005228,47,0.5225,29
CUST005229,47,0.0829,29
CUST005230,47,0.3448,29
CUST005231,47,0.1929,29
CUST005232,47,0.2471,29
CUST005233,47,0.1116,29
CUST005234,47,0.1076,29
CUST005235,47,0.0989,29
CUST005236,47,0.2073,29
CUST005237,47,0.1127,29
CUST005238,47,0.5442,29
CUST005239,47,0.1516,29
CUST005240,47,0.1901,29
CUST005241,47,0.1189,29
CUST005242,47,0.1783,29
CUST005243,47,0.1047,29
CUST005244,47,0.1646,29
CUST005245,47,0.4322,29
CUST005246,47,0.2602,29
CUST005247,47,0.2733,29
CUST005248,47,0.1088,29
CUST005249,47,0.1344,29
CUST005250,47,0.196,29
CUST005251,47,0.113,29
CUST005252,47,0.1291,29
CUST005253,47,0.0849,29
CUST005254,47,0.0921,29
CUST005255,47,0.2475,29
CUST005256,47,0.2644,29
CUST005257,47,0.2918,29
CUST005258,47,0.2985,29
CUST005259,47,0.0965,29
CUST005260,47,0.121,29
CUST005261,47,0.3764,29
CUST005262,47,0.1645,29
CUST005263,47,0.1345,29
CUST005264,47,0.1107,29
CUST005265,47,0.1023,29
CUST005266,47,0.2018,29
CUST005267,47,0.2596,29
CUST005268,47,0.1103,29
CUST005269,47,0.3736,29
CUST005270,47,0.2166,29
CUST005271,47,0.3114,29
CUST005272,47,0.1118,29
CUST005273,47,0.062,29
CUST005274,47,0.077,29
CUST005275,47,0.4124,29
CUST005276,47,0.226,29
CUST005277,47,0.094,29
CUST005278,47,0.0962,29
CUST005279,47,0.2115,29
CUST005280,47,0.2311,29
CUST005281,47,0.1186,29
CUST005282,47,0.1748,29
CUST005283,47,0.106,29
CUST005284,47,0.0776,29
CUST005285,47,0.4464,29
CUST005286,47,0.1153,29
CUST005287,47,0.0947,29
CUST005288,47,0.1024,29
CUST005289,47,0.2411,29
CUST005290,47,0.0971,29
CUST005291,47,0.3848,29
CUST005292,47,0.1299,29
CUST005293,47,0.2232,29
CUST005294,47,0.1763,29
CUST005295,47,0.0922,29
CUST005296,47,0.1755,29
CUST005297,47,0.1476,29
CUST005298,47,0.1357,29
CUST005299,47,0.1851,29
CUST005300,47,0.126,29
CUST005301,47,0.3576,29
CUST005302,47,0.2593,29
CUST005303,47,0.3101,29
CUST005304,47,0.2783,29
CUST005305,47,0.1153,29
CUST005306,47,0.1104,29
CUST005307,47,0.1449,29
CUST005308,47,0.1738,29
CUST005309,47,0.1761,29
CUST005310,47,0.063,29
CUST005311,47,0.1766,29
CUST005312,47,0.1033,29
CUST005313,47,0.1583,29
CUST005314,47,0.1044,29
CUST005315,47,0.1173,29
CUST005316,47,0.1903,29
CUST005317,47,0.118,29
CUST005318,47,0.303,29
CUST005319,47,0.0881,29
CUST005320,47,0.112,29
CUST005321,47,0.1219,29
CUST005322,47,0.0883,29
CUST005323,47,0.102,29
CUST005324,47,0.2684,29
CUST005325,47,0.07,29
CUST005326,47,0.18,29
CUST005327,47,0.4136,29
CUST005328,47,0.3596,29
CUST005329,47,0.1325,29
CUST005330,47,0.1011,29
CUST005331,47,0.1165,29
CUST005332,47,0.1855,29
CUST005333,47,0.1171,29
CUST005334,47,0.099,29
CUST005335,47,0.1957,29
CUST005336,47,0.1045,29
CUST005337,47,0.0956,29
CUST005338,47,0.116,29
CUST005339,47,0.1012,29
CUST005340,47,0.1879,29
CUST005341,47,0.1512,29
CUST005342,47,0.1128,29
CUST005343,47,0.1644,29
CUST005344,47,0.1161,29
CUST005345,47,0.1546,29
CUST005346,47,0.1632,29
CUST005347,47,0.3827,29
CUST005348,47,0.3795,29
CUST005349,47,0.0828,29
CUST005350,47,0.1112,29
CUST005351,47,0.1178,29
CUST005352,47,0.0774,29
CUST005353,47,0.1116,29
CUST005354,47,0.4146,29
CUST005355,47,0.0895,29
CUST005356,47,0.2456,29
CUST005357,47,0.3293,29
CUST005358,47,0.2653,29
CUST005359,47,0.0765,29
CUST005360,47,0.0995,29
CUST005361,47,0.1544,29
CUST005362,47,0.106,29
CUST005363,47,0.0986,29
CUST005364,47,0.2391,29
CUST005365,47,0.3943,29
CUST005366,47,0.1467,29
CUST005367,47,0.1087,29
CUST005368,47,0.2502,29
CUST005369,47,0.0971,29
CUST005370,47,0.3751,29
CUST005371,47,0.1697,29
CUST005372,47,0.1449,29
CUST005373,47,0.1184,29
CUST005374,47,0.0962,29
CUST005375,47,0.2393,29
CUST005376,47,0.1843,29
CUST005377,47,0.1687,29
CUST005378,47,0.0899,29
CUST005379,47,0.1591,29
CUST005380,47,0.3439,29
CUST005381,47,0.293,29
CUST005382,47,0.205,29
CUST005383,47,0.1108,29
CUST005384,47,0.1041,29
CUST005385,47,0.099,29
CUST005386,47,0.258,29
CUST005387,47,0.1739,29
CUST005388,47,0.3417,29
CUST005389,47,0.1195,29
CUST005390,47,0.1221,29
CUST005391,47,0.1249,29
CUST005392,47,0.264,29
CUST005393,47,0.0973,29
CUST005394,47,0.1646,29
CUST005395,47,0.1132,29
CUST005396,47,0.226,29
CUST005397,47,0.1056,29
CUST005398,47,0.1649,29
CUST005399,47,0.3,29
CUST005400,47,0.2151,29
CUST005401,47,0.0974,29
CUST005402,47,0.1086,29
CUST005403,47,0.3084,29
CUST005404,47,0.1159,29
CUST005405,47,0.2372,29
CUST005406,47,0.2853,29
CUST005407,47,0.3842,29
CUST005408,47,0.0842,29
CUST005409,47,0.104,29
CUST005410,47,0.2321,29
CUST005411,47,0.2812,29
CUST005412,47,0.1709,29
CUST005413,47,0.1141,29
CUST005414,47,0.1112,29
CUST005415,47,0.2814,29
CUST005416,47,0.1148,29
CUST005417,47,0.1066,29
CUST005418,47,0.1395,29
CUST005419,47,0.2829,29
CUST005420,47,0.3108,29
CUST005421,47,0.3004,29
CUST005422,47,0.2618,29
CUST005423,47,0.116,29
CUST005424,47,0.0953,29
CUST005425,47,0.2158,29
CUST005426,47,0.1044,29
CUST005427,47,0.1044,29
CUST005428,47,0.1014,29
CUST005429,47,0.2755,29
CUST005430,47,0.4119,29
CUST005431,47,0.1218,29
CUST005432,47,0.2421,29
CUST005433,47,0.1437,29
CUST005434,47,0.0976,29
CUST005435,47,0.1028,29
CUST005436,47,0.1522,29
CUST005437,47,0.4033,29
CUST005438,47,0.2204,29
CUST005439,47,0.2239,29
CUST005440,47,0.085,29
CUST005441,47,0.0848,29
CUST005442,47,0.1112,29
CUST005443,47,0.5584,29
CUST005444,47,0.2588,29
CUST005445,47,0.0979,29
CUST005446,47,0.1702,29
CUST005447,47,0.1536,29
CUST005448,47,0.0979,29
CUST005449,47,0.2434,29
CUST005450,47,0.1128,29
CUST005451,47,0.077,29
CUST005452,47,0.1032,29
CUST005453,47,0.221,29
CUST005454,47,0.2282,29
CUST005455,47,0.1013,29
CUST005456,47,0.2217,29
CUST005457,47,0.1113,29
CUST005458,47,0.1094,29
CUST005459,47,0.1264,29
CUST005460,47,0.1075,29
CUST005461,47,0.1175,29
CUST005462,47,0.1616,29
CUST005463,47,0.2538,29
CUST005464,47,0.3081,29
CUST005465,47,0.1602,29
CUST005466,47,0.2603,29
CUST005467,47,0.1323,29
CUST005468,47,0.1342,29
CUST005469,47,0.1959,29
CUST005470,47,0.3615,29
CUST005471,47,0.0784,29
CUST005472,47,0.2794,29
CUST005473,47,0.1793,29
CUST005474,47,0.1508,29
CUST005475,47,0.1073,29
CUST005476,47,0.11,29
CUST005477,47,0.3488,29
CUST005478,47,0.2321,29
CUST005479,47,0.0985,29
CUST005480,47,0.0583,29
CUST005481,47,0.1066,29
CUST005482,47,0.1331,29
CUST005483,47,0.1358,29
CUST005484,47,0.1889,29
CUST005485,47,0.1711,29
CUST005486,47,0.1763,29
CUST005487,47,0.1736,29
CUST005488,47,0.1718,29
CUST005489,47,0.1036,29
CUST005490,47,0.1654,29
CUST005491,47,0.1195,29
CUST005492,47,0.1095,29
CUST005493,47,0.0879,29
CUST005494,47,0.168,29
CUST005495,47,0.225,29
CUST005496,47,0.1157,29
CUST005497,47,0.2652,29
CUST005498,47,0.0846,29
CUST005499,47,0.0919,29
CUST005500,47,0.0722,29
CUST005501,47,0.169,29
CUST005502,47,0.356,29
CUST005503,47,0.3888,29
CUST005504,47,0.1085,29
CUST005505,47,0.102,29
CUST005506,47,0.2087,29
CUST005507,47,0.106,29
CUST005508,47,0.2642,29
CUST005509,47,0.1055,29
CUST005510,47,0.3943,29
CUST005511,47,0.1541,29
CUST005512,47,0.1366,29
CUST005513,47,0.0688,29
CUST005514,47,0.1087,29
CUST005515,47,0.2511,29
CUST005516,47,0.1017,29
CUST005517,47,0.1299,29
CUST005518,47,0.1201,29
CUST005519,47,0.1446,29
CUST005520,47,0.1933,29
CUST005521,47,0.2653,29
CUST005522,47,0.2584,29
CUST005523,47,0.3039,29
CUST005524,47,0.101,29
CUST005525,47,0.1474,29
CUST005526,47,0.1,29
CUST005527,47,0.3014,29
CUST005528,47,0.1059,29
CUST005529,47,0.1061,29
CUST005530,47,0.3929,29
CUST005531,47,0.273,29
CUST005532,47,0.1438,29
CUST005533,47,0.1987,29
CUST005534,47,0.0912,29
CUST005535,47,0.168,29
CUST005536,47,0.1385,29
CUST005537,47,0.4014,29
CUST005538,47,0.0952,29
CUST005539,47,0.2653,29
CUST005540,47,0.495,29
CUST005541,47,0.123,29
CUST005542,47,0.0577,29
CUST005543,47,0.0907,29
CUST005544,47,0.2379,29
CUST005545,47,0.1076,29
CUST005546,47,0.4088,29
CUST005547,47,0.3002,29
CUST005548,47,0.1604,29
CUST005549,47,0.4087,29
CUST005550,47,0.0678,29
CUST005551,47,0.0694,29
CUST005552,47,0.2175,29
CUST005553,47,0.0993,29
CUST005554,47,0.0979,29
CUST005555,47,0.117,29
CUST005556,47,0.2404,29
CUST005557,47,0.4095,29
CUST005558,47,0.1098,29
CUST005559,47,0.0791,29
CUST005560,47,0.1536,29
CUST005561,47,0.0772,29
CUST005562,47,0.272,29
CUST005563,47,0.1206,29
CUST005564,47,0.3109,29
CUST005565,47,0.0986,29
CUST005566,47,0.0614,29
CUST005567,47,0.169,29
CUST005568,47,0.107,29
CUST005569,47,0.2348,29
CUST005570,47,0.1229,29
CUST005571,47,0.1377,29
CUST005572,47,0.1136,29
CUST005573,47,0.114,29
CUST005574,47,0.0775,29
CUST005575,47,0.2513,29
CUST005576,47,0.2495,29
CUST005577,47,0.4685,29
CUST005578,47,0.0896,29
CUST005579,47,0.4613,29
CUST005580,47,0.102,29
CUST005581,47,0.1183,29
CUST005582,47,0.1252,29
CUST005583,47,0.1219,29
CUST005584,47,0.2288,29
CUST005585,47,0.3291,29
CUST005586,47,0.2585,29
CUST005587,47,0.1165,29
CUST005588,47,0.1075,29
CUST005589,47,0.2679,29
CUST005590,47,0.3612,29
CUST005591,47,0.2443,29
CUST005592,47,0.3006,29
CUST005593,47,0.1083,29
CUST005594,47,0.0777,29
CUST005595,47,0.1066,29
CUST005596,47,0.1165,29
CUST005597,47,0.0952,29
CUST005598,47,0.111,29
CUST005599,47,0.0947,29
CUST005600,47,0.3502,29
CUST005601,47,0.1178,29
CUST005602,47,0.2549,29
CUST005603,47,0.1154,29
CUST005604,47,0.0906,29
CUST005605,47,0.11,29
CUST005606,47,0.0895,29
CUST005607,47,0.4475,29
CUST005608,47,0.0956,29
CUST005609,47,0.2291,29
CUST005610,47,0.1249,29
CUST005611,47,0.1061,29
CUST005612,47,0.1095,29
CUST005613,47,0.1082,29
CUST005614,47,0.0958,29
CUST005615,47,0.3437,29
CUST005616,47,0.3746,29
CUST005617,47,0.1733,29
CUST005618,47,0.4436,29
CUST005619,47,0.4133,29
CUST005620,47,0.2447,29
CUST005621,47,0.1125,29
CUST005622,47,0.1415,29
CUST005623,47,0.2219,29
CUST005624,47,0.1234,29
CUST005625,47,0.1688,29
CUST005626,47,0.2442,29
CUST005627,47,0.1516,29
CUST005628,47,0.0963,29
CUST005629,47,0.0771,29
CUST005630,47,0.128,29
CUST005631,47,0.401,29
CUST005632,47,0.1161,29
CUST005633,47,0.3177,29
CUST005634,47,0.1259,29
CUST005635,47,0.0656,29
CUST005636,47,0.2347,29
CUST005637,47,0.099,29
CUST005638,47,0.4067,29
CUST005639,47,0.1068,29
CUST005640,47,0.1676,29
CUST005641,47,0.122,29
CUST005642,47,0.102,29
CUST005643,47,0.2063,29
CUST005644,47,0.1066,29
CUST005645,47,0.2916,29
CUST005646,47,0.0706,29
CUST005647,47,0.0935,29
CUST005648,47,0.1408,29
CUST005649,47,0.4833,29
CUST005650,47,0.4596,29
CUST005651,47,0.3824,29
CUST005652,47,0.286,29
CUST005653,47,0.2931,29
CUST005654,47,0.4134,29
CUST005655,47,0.3543,29
CUST005656,47,0.2322,29
CUST005657,47,0.1079,29
CUST005658,47,0.1493,29
CUST005659,47,0.0739,29
CUST005660,47,0.0952,29
CUST005661,47,0.0876,29
CUST005662,47,0.1782,29
CUST005663,47,0.0971,29
CUST005664,47,0.102,29
CUST005665,47,0.1077,29
CUST005666,47,0.0901,29
CUST005667,47,0.2181,29
CUST005668,47,0.1012,29
CUST005669,47,0.0721,29
CUST005670,47,0.0728,29
CUST005671,47,0.3119,29
CUST005672,47,0.0723,29
CUST005673,47,0.1234,29
CUST005674,47,0.2233,29
CUST005675,47,0.1074,29
CUST005676,47,0.0968,29
CUST005677,47,0.265,29
CUST005678,47,0.1074,29
CUST005679,47,0.082,29
CUST005680,47,0.0882,29
CUST005681,47,0.2854,29
CUST005682,47,0.0921,29
CUST005683,47,0.1139,29
CUST005684,47,0.2172,29
CUST005685,47,0.1709,29
CUST005686,47,0.1706,29
CUST005687,47,0.1058,29
CUST005688,47,0.2212,29
CUST005689,47,0.3343,29
CUST005690,47,0.267,29
CUST005691,47,0.1841,29
CUST005692,47,0.2217,29
CUST005693,47,0.1185,29
CUST005694,47,0.1031,29
CUST005695,47,0.2819,29
CUST005696,47,0.3973,29
CUST005697,47,0.0856,29
CUST005698,47,0.2732,29
CUST005699,47,0.1126,29
CUST005700,47,0.2601,29
CUST005701,47,0.3992,29
CUST005702,47,0.1128,29
CUST005703,47,0.1791,29
CUST005704,47,0.1113,29
CUST005705,47,0.1031,29
CUST005706,47,0.1982,29
CUST005707,47,0.1185,29
CUST005708,47,0.0899,29
CUST005709,47,0.2518,29
CUST005710,47,0.1037,29
CUST005711,47,0.1165,29
CUST005712,47,0.1823,29
CUST005713,47,0.245,29
CUST005714,47,0.2144,29
CUST005715,47,0.1175,29
CUST005716,47,0.1812,29
CUST005717,47,0.1243,29
CUST005718,47,0.113,29
CUST005719,47,0.1215,29
CUST005720,47,0.1449,29
CUST005721,47,0.1179,29
CUST005722,47,0.1046,29
CUST005723,47,0.1068,29
CUST005724,47,0.132,29
CUST005725,47,0.4024,29
CUST005726,47,0.3233,29
CUST005727,47,0.1002,29
CUST005728,47,0.2233,29
CUST005729,47,0.1574,29
CUST005730,47,0.1181,29
CUST005731,47,0.0945,29
CUST005732,47,0.1061,29
CUST005733,47,0.1033,29
CUST005734,47,0.093,29
CUST005735,47,0.4045,29
CUST005736,47,0.105,29
CUST005737,47,0.0793,29
CUST005738,47,0.115,29
CUST005739,47,0.3127,29
CUST005740,47,0.0935,29
CUST005741,47,0.1043,29
CUST005742,47,0.2877,29
CUST005743,47,0.243,29
CUST005744,47,0.2721,29
CUST005745,47,0.2625,29
CUST005746,47,0.3628,29
CUST005747,47,0.2936,29
CUST005748,47,0.3601,29
CUST005749,47,0.3773,29
CUST005750,47,0.0998,29
CUST005751,47,0.109,29
CUST005752,47,0.2081,29
CUST005753,47,0.141,29
CUST005754,47,0.0995,29
CUST005755,47,0.286,29
CUST005756,47,0.2532,29
CUST005757,47,0.1384,29
CUST005758,47,0.1488,29
CUST005759,47,0.4022,29
CUST005760,47,0.4185,29
CUST005761,47,0.3993,29
CUST005762,47,0.109,29
CUST005763,47,0.1107,29
CUST005764,47,0.0853,29
CUST005765,47,0.2247,29
CUST005766,47,0.1647,29
CUST005767,47,0.2126,29
CUST005768,47,0.1001,29
CUST005769,47,0.1166,29
CUST005770,47,0.1363,29
CUST005771,47,0.153,29
CUST005772,47,0.0785,29
CUST005773,47,0.0994,29
CUST005774,47,0.1215,29
CUST005775,47,0.1202,29
CUST005776,47,0.3038,29
CUST005777,47,0.0573,29
CUST005778,47,0.1744,29
CUST005779,47,0.134,29
CUST005780,47,0.1721,29
CUST005781,47,0.3838,29
CUST005782,47,0.352,29
CUST005783,47,0.1084,29
CUST005784,47,0.3794,29
CUST005785,47,0.1706,29
CUST005786,47,0.2372,29
CUST005787,47,0.2977,29
CUST005788,47,0.1313,29
CUST005789,47,0.1078,29
CUST005790,47,0.3228,29
CUST005791,47,0.0975,29
CUST005792,47,0.2421,29
CUST005793,47,0.2745,29
CUST005794,47,0.3428,29
CUST005795,47,0.4205,29
CUST005796,47,0.247,29
CUST005797,47,0.0682,29
CUST005798,47,0.1874,29
CUST005799,47,0.1001,29
CUST005800,47,0.1057,29
CUST005801,47,0.0796,29
CUST005802,47,0.1183,29
CUST005803,47,0.1155,29
CUST005804,47,0.0685,29
CUST005805,47,0.1123,29
CUST005806,47,0.0759,29
CUST005807,47,0.1695,29
CUST005808,47,0.0878,29
CUST005809,47,0.143,29
CUST005810,47,0.102,29
CUST005811,47,0.1681,29
CUST005812,47,0.1016,29
CUST005813,47,0.1201,29
CUST005814,47,0.1017,29
CUST005815,47,0.504,29
CUST005816,47,0.1323,29
CUST005817,47,0.2571,29
